order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,gross_revenue,discount_amount,net_revenue,total_cost,profit
ITEM-528552,ORD-2025-116056,PROD-1067,1,270.22,97.75,0.0,270.22,0.0,270.22,97.75,172.47
ITEM-528553,ORD-2025-116057,PROD-1380,1,87.4,25.2,0.15,87.4,13.11,74.29,25.2,49.09
ITEM-528554,ORD-2025-116057,PROD-1064,1,488.6,232.0,0.0,488.6,0.0,488.6,232.0,256.6
ITEM-528555,ORD-2025-116058,PROD-1539,2,553.42,184.0,0.15,1106.84,166.03,940.81,368.0,572.81
ITEM-528556,ORD-2025-116059,PROD-1229,1,120.0,32.0,0.0,120.0,0.0,120.0,32.0,88.0
ITEM-528557,ORD-2025-116059,PROD-1387,2,46.02,13.8,0.0,92.04,0.0,92.04,27.6,64.44
ITEM-528558,ORD-2025-116060,PROD-1085,2,79.0,28.0,0.1,158.0,15.8,142.2,56.0,86.2
ITEM-528559,ORD-2025-116060,PROD-1152,2,68.6,23.2,0.0,137.2,0.0,137.2,46.4,90.8
ITEM-528560,ORD-2025-116061,PROD-1365,1,429.0,150.0,0.05,429.0,21.45,407.55,150.0,257.55
ITEM-528561,ORD-2025-116061,PROD-1356,1,238.28,76.5,0.0,238.28,0.0,238.28,76.5,161.78
ITEM-528562,ORD-2025-116061,PROD-1311,1,89.0,25.0,0.0,89.0,0.0,89.0,25.0,64.0
ITEM-528563,ORD-2025-116062,PROD-1108,1,109.48,36.0,0.05,109.48,5.47,104.01,36.0,68.01
ITEM-528564,ORD-2025-116063,PROD-1431,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-528565,ORD-2025-116064,PROD-1282,2,53.76,15.0,0.2,107.52,21.5,86.02,30.0,56.02
ITEM-528566,ORD-2025-116064,PROD-1395,1,116.82,39.1,0.0,116.82,0.0,116.82,39.1,77.72
ITEM-528567,ORD-2025-116065,PROD-1360,1,362.6,123.25,0.2,362.6,72.52,290.08,123.25,166.83
ITEM-528568,ORD-2025-116065,PROD-1505,2,35.0,10.0,0.0,70.0,0.0,70.0,20.0,50.0
ITEM-528569,ORD-2025-116066,PROD-1023,1,199.0,95.0,0.0,199.0,0.0,199.0,95.0,104.0
ITEM-528570,ORD-2025-116066,PROD-1460,1,26.68,8.1,0.0,26.68,0.0,26.68,8.1,18.58
ITEM-528571,ORD-2025-116066,PROD-1329,1,79.0,22.0,0.15,79.0,11.85,67.15,22.0,45.15
ITEM-528572,ORD-2025-116067,PROD-1238,1,140.0,42.0,0.0,140.0,0.0,140.0,42.0,98.0
ITEM-528573,ORD-2025-116067,PROD-1269,1,68.0,16.0,0.15,68.0,10.2,57.8,16.0,41.8
ITEM-528574,ORD-2025-116068,PROD-1157,2,99.0,38.0,0.15,198.0,29.7,168.3,76.0,92.3
ITEM-528575,ORD-2025-116069,PROD-1191,1,149.0,45.0,0.0,149.0,0.0,149.0,45.0,104.0
ITEM-528576,ORD-2025-116070,PROD-1030,1,1399.0,680.0,0.15,1399.0,209.85,1189.15,680.0,509.15
ITEM-528577,ORD-2025-116070,PROD-1372,1,91.08,28.8,0.1,91.08,9.11,81.97,28.8,53.17
ITEM-528578,ORD-2025-116070,PROD-1405,1,25.0,8.0,0.0,25.0,0.0,25.0,8.0,17.0
ITEM-528579,ORD-2025-116070,PROD-1448,1,30.8,8.7,0.1,30.8,3.08,27.72,8.7,19.02
ITEM-528580,ORD-2025-116071,PROD-1438,2,26.0,7.0,0.15,52.0,7.8,44.2,14.0,30.2
ITEM-528581,ORD-2025-116071,PROD-1308,1,81.88,22.5,0.1,81.88,8.19,73.69,22.5,51.19
ITEM-528582,ORD-2025-116072,PROD-1426,1,61.44,15.0,0.15,61.44,9.22,52.22,15.0,37.22
ITEM-528583,ORD-2025-116073,PROD-1200,3,124.6,31.9,0.3,373.8,112.14,261.66,95.7,165.96
ITEM-528584,ORD-2025-116074,PROD-1054,1,549.0,260.0,0.15,549.0,82.35,466.65,260.0,206.65
ITEM-528585,ORD-2025-116074,PROD-1496,3,72.8,23.2,0.0,218.4,0.0,218.4,69.6,148.8
ITEM-528586,ORD-2025-116075,PROD-1354,2,331.52,106.25,0.0,663.04,0.0,663.04,212.5,450.54
ITEM-528587,ORD-2025-116076,PROD-1256,1,77.0,21.75,0.15,77.0,11.55,65.45,21.75,43.7
ITEM-528588,ORD-2025-116077,PROD-1070,2,229.0,85.0,0.0,458.0,0.0,458.0,170.0,288.0
ITEM-528589,ORD-2025-116078,PROD-1024,1,278.6,137.75,0.0,278.6,0.0,278.6,137.75,140.85
ITEM-528590,ORD-2025-116079,PROD-1048,1,2238.6,1131.0,0.25,2238.6,559.65,1678.95,1131.0,547.95
ITEM-528591,ORD-2025-116080,PROD-1323,1,470.82,161.0,0.2,470.82,94.16,376.66,161.0,215.66
ITEM-528592,ORD-2025-116081,PROD-1071,2,229.0,85.0,0.0,458.0,0.0,458.0,170.0,288.0
ITEM-528593,ORD-2025-116082,PROD-1411,1,88.5,27.6,0.0,88.5,0.0,88.5,27.6,60.9
ITEM-528594,ORD-2025-116083,PROD-1310,1,89.0,25.0,0.2,89.0,17.8,71.2,25.0,46.2
ITEM-528595,ORD-2025-116083,PROD-1050,1,702.72,325.0,0.2,702.72,140.54,562.18,325.0,237.18
ITEM-528596,ORD-2025-116084,PROD-1180,1,78.2,21.6,0.0,78.2,0.0,78.2,21.6,56.6
ITEM-528597,ORD-2025-116084,PROD-1012,1,1103.08,468.0,0.0,1103.08,0.0,1103.08,468.0,635.08
ITEM-528598,ORD-2025-116085,PROD-1089,1,329.0,140.0,0.0,329.0,0.0,329.0,140.0,189.0
ITEM-528599,ORD-2025-116086,PROD-1196,1,81.88,19.8,0.0,81.88,0.0,81.88,19.8,62.08
ITEM-528600,ORD-2025-116086,PROD-1150,1,49.0,16.0,0.0,49.0,0.0,49.0,16.0,33.0
ITEM-528601,ORD-2025-116086,PROD-1131,1,34.22,10.35,0.1,34.22,3.42,30.8,10.35,20.45
ITEM-528602,ORD-2025-116087,PROD-1113,1,189.0,70.0,0.0,189.0,0.0,189.0,70.0,119.0
ITEM-528603,ORD-2025-116087,PROD-1213,1,135.0,36.0,0.15,135.0,20.25,114.75,36.0,78.75
ITEM-528604,ORD-2025-116087,PROD-1144,1,63.0,20.3,0.15,63.0,9.45,53.55,20.3,33.25
ITEM-528605,ORD-2025-116088,PROD-1078,1,149.0,45.0,0.15,149.0,22.35,126.65,45.0,81.65
ITEM-528606,ORD-2025-116089,PROD-1315,2,140.42,43.7,0.15,280.84,42.13,238.71,87.4,151.31
ITEM-528607,ORD-2025-116089,PROD-1490,1,66.56,20.0,0.05,66.56,3.33,63.23,20.0,43.23
ITEM-528608,ORD-2025-116090,PROD-1170,1,83.2,22.5,0.1,83.2,8.32,74.88,22.5,52.38
ITEM-528609,ORD-2025-116090,PROD-1124,1,54.28,16.2,0.0,54.28,0.0,54.28,16.2,38.08
ITEM-528610,ORD-2025-116090,PROD-1450,3,113.92,35.0,0.0,341.76,0.0,341.76,105.0,236.76
ITEM-528611,ORD-2025-116090,PROD-1343,2,139.0,45.0,0.1,278.0,27.8,250.2,90.0,160.2
ITEM-528612,ORD-2025-116091,PROD-1552,1,45.0,14.0,0.0,45.0,0.0,45.0,14.0,31.0
ITEM-528613,ORD-2025-116092,PROD-1388,1,35.88,10.8,0.1,35.88,3.59,32.29,10.8,21.49
ITEM-528614,ORD-2025-116093,PROD-1023,1,199.0,95.0,0.2,199.0,39.8,159.2,95.0,64.2
ITEM-528615,ORD-2025-116094,PROD-1553,1,59.0,18.0,0.0,59.0,0.0,59.0,18.0,41.0
ITEM-528616,ORD-2025-116094,PROD-1488,2,110.6,31.9,0.15,221.2,33.18,188.02,63.8,124.22
ITEM-528617,ORD-2025-116095,PROD-1194,2,113.92,27.5,0.0,227.84,0.0,227.84,55.0,172.84
ITEM-528618,ORD-2025-116096,PROD-1293,3,289.0,95.0,0.05,867.0,43.35,823.65,285.0,538.65
ITEM-528619,ORD-2025-116096,PROD-1321,2,399.0,140.0,0.05,798.0,39.9,758.1,280.0,478.1
ITEM-528620,ORD-2025-116096,PROD-1414,1,75.0,24.0,0.15,75.0,11.25,63.75,24.0,39.75
ITEM-528621,ORD-2025-116096,PROD-1359,2,259.0,85.0,0.2,518.0,103.6,414.4,170.0,244.4
ITEM-528622,ORD-2025-116097,PROD-1080,1,208.6,65.25,0.0,208.6,0.0,208.6,65.25,143.35
ITEM-528623,ORD-2025-116097,PROD-1418,1,40.96,10.0,0.0,40.96,0.0,40.96,10.0,30.96
ITEM-528624,ORD-2025-116098,PROD-1014,1,1199.0,520.0,0.0,1199.0,0.0,1199.0,520.0,679.0
ITEM-528625,ORD-2025-116099,PROD-1017,1,199.0,95.0,0.05,199.0,9.95,189.05,95.0,94.05
ITEM-528626,ORD-2025-116100,PROD-1276,1,179.4,54.0,0.0,179.4,0.0,179.4,54.0,125.4
ITEM-528627,ORD-2025-116100,PROD-1505,1,35.0,10.0,0.05,35.0,1.75,33.25,10.0,23.25
ITEM-528628,ORD-2025-116100,PROD-1308,2,81.88,22.5,0.0,163.76,0.0,163.76,45.0,118.76
ITEM-528629,ORD-2025-116100,PROD-1066,1,293.12,106.25,0.0,293.12,0.0,293.12,106.25,186.87
ITEM-528630,ORD-2025-116101,PROD-1154,1,126.72,47.5,0.0,126.72,0.0,126.72,47.5,79.22
ITEM-528631,ORD-2025-116101,PROD-1530,1,25.6,6.25,0.15,25.6,3.84,21.76,6.25,15.51
ITEM-528632,ORD-2025-116101,PROD-1084,3,72.68,25.2,0.05,218.04,10.9,207.14,75.6,131.54
ITEM-528633,ORD-2025-116101,PROD-1047,1,1599.0,780.0,0.0,1599.0,0.0,1599.0,780.0,819.0
ITEM-528634,ORD-2025-116102,PROD-1390,1,39.0,12.0,0.0,39.0,0.0,39.0,12.0,27.0
ITEM-528635,ORD-2025-116102,PROD-1526,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-528636,ORD-2025-116102,PROD-1081,2,79.0,28.0,0.0,158.0,0.0,158.0,56.0,102.0
ITEM-528637,ORD-2025-116103,PROD-1343,4,139.0,45.0,0.05,556.0,27.8,528.2,180.0,348.2
ITEM-528638,ORD-2025-116104,PROD-1012,1,1103.08,468.0,0.2,1103.08,220.62,882.46,468.0,414.46
ITEM-528639,ORD-2025-116104,PROD-1413,1,75.0,24.0,0.05,75.0,3.75,71.25,24.0,47.25
ITEM-528640,ORD-2025-116105,PROD-1276,3,179.4,54.0,0.0,538.2,0.0,538.2,162.0,376.2
ITEM-528641,ORD-2025-116106,PROD-1022,2,199.0,95.0,0.0,398.0,0.0,398.0,190.0,208.0
ITEM-528642,ORD-2025-116107,PROD-1350,1,449.0,160.0,0.0,449.0,0.0,449.0,160.0,289.0
ITEM-528643,ORD-2025-116107,PROD-1331,1,93.22,25.3,0.0,93.22,0.0,93.22,25.3,67.92
ITEM-528644,ORD-2025-116107,PROD-1091,1,388.22,161.0,0.05,388.22,19.41,368.81,161.0,207.81
ITEM-528645,ORD-2025-116108,PROD-1448,3,30.8,8.7,0.0,92.4,0.0,92.4,26.1,66.3
ITEM-528646,ORD-2025-116109,PROD-1151,1,49.0,16.0,0.1,49.0,4.9,44.1,16.0,28.1
ITEM-528647,ORD-2025-116109,PROD-1052,1,505.08,234.0,0.0,505.08,0.0,505.08,234.0,271.08
ITEM-528648,ORD-2025-116109,PROD-1240,2,196.0,60.9,0.0,392.0,0.0,392.0,121.8,270.2
ITEM-528649,ORD-2025-116110,PROD-1227,1,141.6,36.8,0.0,141.6,0.0,141.6,36.8,104.8
ITEM-528650,ORD-2025-116110,PROD-1145,1,49.0,16.0,0.0,49.0,0.0,49.0,16.0,33.0
ITEM-528651,ORD-2025-116111,PROD-1321,1,399.0,140.0,0.0,399.0,0.0,399.0,140.0,259.0
ITEM-528652,ORD-2025-116112,PROD-1509,1,35.0,10.0,0.05,35.0,1.75,33.25,10.0,23.25
ITEM-528653,ORD-2025-116112,PROD-1318,4,119.0,38.0,0.1,476.0,47.6,428.4,152.0,276.4
ITEM-528654,ORD-2025-116112,PROD-1374,1,99.0,32.0,0.1,99.0,9.9,89.1,32.0,57.1
ITEM-528655,ORD-2025-116112,PROD-1492,1,47.84,14.4,0.0,47.84,0.0,47.84,14.4,33.44
ITEM-528656,ORD-2025-116113,PROD-1165,1,48.0,14.0,0.05,48.0,2.4,45.6,14.0,31.6
ITEM-528657,ORD-2025-116114,PROD-1083,3,93.22,32.2,0.05,279.66,13.98,265.68,96.6,169.08
ITEM-528658,ORD-2025-116114,PROD-1351,1,449.0,160.0,0.05,449.0,22.45,426.55,160.0,266.55
ITEM-528659,ORD-2025-116114,PROD-1075,2,175.82,51.75,0.1,351.64,35.16,316.48,103.5,212.98
ITEM-528660,ORD-2025-116115,PROD-1498,1,152.32,43.75,0.2,152.32,30.46,121.86,43.75,78.11
ITEM-528661,ORD-2025-116115,PROD-1283,3,49.56,13.8,0.15,148.68,22.3,126.38,41.4,84.98
ITEM-528662,ORD-2025-116116,PROD-1395,1,116.82,39.1,0.2,116.82,23.36,93.46,39.1,54.36
ITEM-528663,ORD-2025-116117,PROD-1078,1,149.0,45.0,0.0,149.0,0.0,149.0,45.0,104.0
ITEM-528664,ORD-2025-116118,PROD-1119,3,189.0,70.0,0.0,567.0,0.0,567.0,210.0,357.0
ITEM-528665,ORD-2025-116119,PROD-1446,5,22.0,6.0,0.15,110.0,16.5,93.5,30.0,63.5
ITEM-528666,ORD-2025-116119,PROD-1492,1,47.84,14.4,0.0,47.84,0.0,47.84,14.4,33.44
ITEM-528667,ORD-2025-116119,PROD-1288,2,58.8,17.4,0.1,117.6,11.76,105.84,34.8,71.04
ITEM-528668,ORD-2025-116120,PROD-1298,1,165.12,50.0,0.0,165.12,0.0,165.12,50.0,115.12
ITEM-528669,ORD-2025-116120,PROD-1237,1,140.0,42.0,0.2,140.0,28.0,112.0,42.0,70.0
ITEM-528670,ORD-2025-116120,PROD-1068,2,210.68,76.5,0.0,421.36,0.0,421.36,153.0,268.36
ITEM-528671,ORD-2025-116121,PROD-1478,1,24.0,7.0,0.0,24.0,0.0,24.0,7.0,17.0
ITEM-528672,ORD-2025-116121,PROD-1430,1,48.0,12.0,0.1,48.0,4.8,43.2,12.0,31.2
ITEM-528673,ORD-2025-116121,PROD-1294,1,289.0,95.0,0.05,289.0,14.45,274.55,95.0,179.55
ITEM-528674,ORD-2025-116122,PROD-1490,1,66.56,20.0,0.0,66.56,0.0,66.56,20.0,46.56
ITEM-528675,ORD-2025-116122,PROD-1150,1,49.0,16.0,0.0,49.0,0.0,49.0,16.0,33.0
ITEM-528676,ORD-2025-116122,PROD-1133,1,29.0,9.0,0.05,29.0,1.45,27.55,9.0,18.55
ITEM-528677,ORD-2025-116122,PROD-1310,1,89.0,25.0,0.05,89.0,4.45,84.55,25.0,59.55
ITEM-528678,ORD-2025-116123,PROD-1021,2,199.0,95.0,0.0,398.0,0.0,398.0,190.0,208.0
ITEM-528679,ORD-2025-116123,PROD-1406,1,25.0,8.0,0.0,25.0,0.0,25.0,8.0,17.0
ITEM-528680,ORD-2025-116124,PROD-1466,1,88.32,25.0,0.15,88.32,13.25,75.07,25.0,50.07
ITEM-528681,ORD-2025-116125,PROD-1238,1,140.0,42.0,0.05,140.0,7.0,133.0,42.0,91.0
ITEM-528682,ORD-2025-116125,PROD-1384,2,133.0,40.6,0.0,266.0,0.0,266.0,81.2,184.8
ITEM-528683,ORD-2025-116125,PROD-1312,1,124.6,36.25,0.15,124.6,18.69,105.91,36.25,69.66
ITEM-528684,ORD-2025-116126,PROD-1184,2,119.0,34.8,0.0,238.0,0.0,238.0,69.6,168.4
ITEM-528685,ORD-2025-116127,PROD-1440,1,36.4,10.15,0.0,36.4,0.0,36.4,10.15,26.25
ITEM-528686,ORD-2025-116128,PROD-1290,3,369.92,118.75,0.15,1109.76,166.46,943.3,356.25,587.05
ITEM-528687,ORD-2025-116129,PROD-1429,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-528688,ORD-2025-116129,PROD-1094,2,329.0,140.0,0.1,658.0,65.8,592.2,280.0,312.2
ITEM-528689,ORD-2025-116130,PROD-1027,2,1650.82,782.0,0.0,3301.64,0.0,3301.64,1564.0,1737.64
ITEM-528690,ORD-2025-116131,PROD-1093,2,329.0,140.0,0.0,658.0,0.0,658.0,280.0,378.0
ITEM-528691,ORD-2025-116131,PROD-1533,1,20.0,5.0,0.0,20.0,0.0,20.0,5.0,15.0
ITEM-528692,ORD-2025-116131,PROD-1332,1,72.68,19.8,0.15,72.68,10.9,61.78,19.8,41.98
ITEM-528693,ORD-2025-116132,PROD-1448,1,30.8,8.7,0.2,30.8,6.16,24.64,8.7,15.94
ITEM-528694,ORD-2025-116132,PROD-1066,1,293.12,106.25,0.0,293.12,0.0,293.12,106.25,186.87
ITEM-528695,ORD-2025-116133,PROD-1021,1,199.0,95.0,0.0,199.0,0.0,199.0,95.0,104.0
ITEM-528696,ORD-2025-116134,PROD-1361,1,429.0,150.0,0.05,429.0,21.45,407.55,150.0,257.55
ITEM-528697,ORD-2025-116135,PROD-1361,1,429.0,150.0,0.15,429.0,64.35,364.65,150.0,214.65
ITEM-528698,ORD-2025-116136,PROD-1288,2,58.8,17.4,0.0,117.6,0.0,117.6,34.8,82.8
ITEM-528699,ORD-2025-116137,PROD-1428,1,44.16,10.8,0.2,44.16,8.83,35.33,10.8,24.53
ITEM-528700,ORD-2025-116137,PROD-1037,1,899.0,420.0,0.05,899.0,44.95,854.05,420.0,434.05
ITEM-528701,ORD-2025-116137,PROD-1328,1,558.6,203.0,0.1,558.6,55.86,502.74,203.0,299.74
ITEM-528702,ORD-2025-116137,PROD-1543,1,469.0,160.0,0.0,469.0,0.0,469.0,160.0,309.0
ITEM-528703,ORD-2025-116137,PROD-1356,3,238.28,76.5,0.2,714.84,142.97,571.87,229.5,342.37
ITEM-528704,ORD-2025-116138,PROD-1505,1,35.0,10.0,0.1,35.0,3.5,31.5,10.0,21.5
ITEM-528705,ORD-2025-116138,PROD-1291,1,341.02,109.25,0.0,341.02,0.0,341.02,109.25,231.77
ITEM-528706,ORD-2025-116138,PROD-1032,1,1958.6,986.0,0.05,1958.6,97.93,1860.67,986.0,874.67
ITEM-528707,ORD-2025-116139,PROD-1302,2,129.0,40.0,0.05,258.0,12.9,245.1,80.0,165.1
ITEM-528708,ORD-2025-116140,PROD-1276,1,179.4,54.0,0.0,179.4,0.0,179.4,54.0,125.4
ITEM-528709,ORD-2025-116141,PROD-1379,1,112.1,32.2,0.15,112.1,16.81,95.29,32.2,63.09
ITEM-528710,ORD-2025-116142,PROD-1534,2,20.0,5.0,0.1,40.0,4.0,36.0,10.0,26.0
ITEM-528711,ORD-2025-116143,PROD-1373,3,99.0,32.0,0.1,297.0,29.7,267.3,96.0,171.3
ITEM-528712,ORD-2025-116144,PROD-1189,2,149.0,45.0,0.15,298.0,44.7,253.3,90.0,163.3
ITEM-528713,ORD-2025-116144,PROD-1364,1,394.68,135.0,0.05,394.68,19.73,374.95,135.0,239.95
ITEM-528714,ORD-2025-116145,PROD-1184,4,119.0,34.8,0.0,476.0,0.0,476.0,139.2,336.8
ITEM-528715,ORD-2025-116146,PROD-1127,1,59.0,18.0,0.1,59.0,5.9,53.1,18.0,35.1
ITEM-528716,ORD-2025-116147,PROD-1431,1,48.0,12.0,0.15,48.0,7.2,40.8,12.0,28.8
ITEM-528717,ORD-2025-116147,PROD-1323,3,470.82,161.0,0.2,1412.46,282.49,1129.97,483.0,646.97
ITEM-528718,ORD-2025-116147,PROD-1081,1,79.0,28.0,0.15,79.0,11.85,67.15,28.0,39.15
ITEM-528719,ORD-2025-116148,PROD-1229,2,120.0,32.0,0.2,240.0,48.0,192.0,64.0,128.0
ITEM-528720,ORD-2025-116148,PROD-1279,1,195.0,60.0,0.0,195.0,0.0,195.0,60.0,135.0
ITEM-528721,ORD-2025-116148,PROD-1113,1,189.0,70.0,0.0,189.0,0.0,189.0,70.0,119.0
ITEM-528722,ORD-2025-116148,PROD-1531,4,23.6,5.75,0.15,94.4,14.16,80.24,23.0,57.24
ITEM-528723,ORD-2025-116149,PROD-1357,4,259.0,85.0,0.1,1036.0,103.6,932.4,340.0,592.4
ITEM-528724,ORD-2025-116149,PROD-1219,4,152.22,43.7,0.2,608.88,121.78,487.1,174.8,312.3
ITEM-528725,ORD-2025-116149,PROD-1516,1,275.08,99.0,0.2,275.08,55.02,220.06,99.0,121.06
ITEM-528726,ORD-2025-116149,PROD-1156,5,91.08,34.2,0.1,455.4,45.54,409.86,171.0,238.86
ITEM-528727,ORD-2025-116149,PROD-1083,1,93.22,32.2,0.15,93.22,13.98,79.24,32.2,47.04
ITEM-528728,ORD-2025-116150,PROD-1342,1,139.0,45.0,0.0,139.0,0.0,139.0,45.0,94.0
ITEM-528729,ORD-2025-116151,PROD-1508,1,32.2,9.0,0.0,32.2,0.0,32.2,9.0,23.2
ITEM-528730,ORD-2025-116152,PROD-1511,1,35.0,10.0,0.1,35.0,3.5,31.5,10.0,21.5
ITEM-528731,ORD-2025-116153,PROD-1183,1,85.0,24.0,0.0,85.0,0.0,85.0,24.0,61.0
ITEM-528732,ORD-2025-116154,PROD-1262,1,115.0,35.0,0.0,115.0,0.0,115.0,35.0,80.0
ITEM-528733,ORD-2025-116155,PROD-1109,1,119.0,40.0,0.0,119.0,0.0,119.0,40.0,79.0
ITEM-528734,ORD-2025-116156,PROD-1427,2,56.64,13.8,0.0,113.28,0.0,113.28,27.6,85.68
ITEM-528735,ORD-2025-116157,PROD-1091,2,388.22,161.0,0.0,776.44,0.0,776.44,322.0,454.44
ITEM-528736,ORD-2025-116158,PROD-1181,1,85.0,24.0,0.1,85.0,8.5,76.5,24.0,52.5
ITEM-528737,ORD-2025-116158,PROD-1024,3,278.6,137.75,0.05,835.8,41.79,794.01,413.25,380.76
ITEM-528738,ORD-2025-116159,PROD-1183,1,85.0,24.0,0.2,85.0,17.0,68.0,24.0,44.0
ITEM-528739,ORD-2025-116160,PROD-1086,1,79.0,28.0,0.0,79.0,0.0,79.0,28.0,51.0
ITEM-528740,ORD-2025-116161,PROD-1392,2,54.6,17.4,0.0,109.2,0.0,109.2,34.8,74.4
ITEM-528741,ORD-2025-116162,PROD-1025,1,1399.0,680.0,0.05,1399.0,69.95,1329.05,680.0,649.05
ITEM-528742,ORD-2025-116162,PROD-1162,1,61.44,17.5,0.15,61.44,9.22,52.22,17.5,34.72
ITEM-528743,ORD-2025-116162,PROD-1082,2,101.12,35.0,0.05,202.24,10.11,192.13,70.0,122.13
ITEM-528744,ORD-2025-116163,PROD-1031,2,1399.0,680.0,0.25,2798.0,699.5,2098.5,1360.0,738.5
ITEM-528745,ORD-2025-116163,PROD-1269,1,68.0,16.0,0.05,68.0,3.4,64.6,16.0,48.6
ITEM-528746,ORD-2025-116164,PROD-1275,1,230.1,69.0,0.1,230.1,23.01,207.09,69.0,138.09
ITEM-528747,ORD-2025-116164,PROD-1395,1,116.82,39.1,0.3,116.82,35.05,81.77,39.1,42.67
ITEM-528748,ORD-2025-116165,PROD-1424,1,44.8,11.6,0.15,44.8,6.72,38.08,11.6,26.48
ITEM-528749,ORD-2025-116165,PROD-1537,1,469.0,160.0,0.0,469.0,0.0,469.0,160.0,309.0
ITEM-528750,ORD-2025-116165,PROD-1295,2,289.0,95.0,0.25,578.0,144.5,433.5,190.0,243.5
ITEM-528751,ORD-2025-116165,PROD-1454,1,89.0,28.0,0.1,89.0,8.9,80.1,28.0,52.1
ITEM-528752,ORD-2025-116165,PROD-1348,1,413.08,144.0,0.0,413.08,0.0,413.08,144.0,269.08
ITEM-528753,ORD-2025-116166,PROD-1118,1,189.0,70.0,0.0,189.0,0.0,189.0,70.0,119.0
ITEM-528754,ORD-2025-116167,PROD-1090,1,421.12,175.0,0.05,421.12,21.06,400.06,175.0,225.06
ITEM-528755,ORD-2025-116168,PROD-1161,1,48.0,14.0,0.05,48.0,2.4,45.6,14.0,31.6
ITEM-528756,ORD-2025-116168,PROD-1134,2,29.0,9.0,0.0,58.0,0.0,58.0,18.0,40.0
ITEM-528757,ORD-2025-116169,PROD-1348,1,413.08,144.0,0.0,413.08,0.0,413.08,144.0,269.08
ITEM-528758,ORD-2025-116169,PROD-1041,1,1599.0,780.0,0.05,1599.0,79.95,1519.05,780.0,739.05
ITEM-528759,ORD-2025-116170,PROD-1095,5,329.0,140.0,0.0,1645.0,0.0,1645.0,700.0,945.0
ITEM-528760,ORD-2025-116170,PROD-1501,1,119.0,35.0,0.1,119.0,11.9,107.1,35.0,72.1
ITEM-528761,ORD-2025-116171,PROD-1327,1,399.0,140.0,0.2,399.0,79.8,319.2,140.0,179.2
ITEM-528762,ORD-2025-116171,PROD-1052,1,505.08,234.0,0.25,505.08,126.27,378.81,234.0,144.81
ITEM-528763,ORD-2025-116172,PROD-1487,1,79.0,22.0,0.05,79.0,3.95,75.05,22.0,53.05
ITEM-528764,ORD-2025-116173,PROD-1179,1,100.3,27.6,0.2,100.3,20.06,80.24,27.6,52.64
ITEM-528765,ORD-2025-116174,PROD-1051,1,647.82,299.0,0.0,647.82,0.0,647.82,299.0,348.82
ITEM-528766,ORD-2025-116174,PROD-1309,1,89.0,25.0,0.15,89.0,13.35,75.65,25.0,50.65
ITEM-528767,ORD-2025-116174,PROD-1213,1,135.0,36.0,0.0,135.0,0.0,135.0,36.0,99.0
ITEM-528768,ORD-2025-116174,PROD-1460,3,26.68,8.1,0.0,80.04,0.0,80.04,24.3,55.74
ITEM-528769,ORD-2025-116175,PROD-1301,1,129.0,40.0,0.1,129.0,12.9,116.1,40.0,76.1
ITEM-528770,ORD-2025-116176,PROD-1527,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-528771,ORD-2025-116177,PROD-1218,1,165.12,47.5,0.15,165.12,24.77,140.35,47.5,92.85
ITEM-528772,ORD-2025-116178,PROD-1238,3,140.0,42.0,0.0,420.0,0.0,420.0,126.0,294.0
ITEM-528773,ORD-2025-116179,PROD-1419,1,37.76,9.2,0.2,37.76,7.55,30.21,9.2,21.01
ITEM-528774,ORD-2025-116179,PROD-1147,1,57.82,18.4,0.05,57.82,2.89,54.93,18.4,36.53
ITEM-528775,ORD-2025-116180,PROD-1031,1,1399.0,680.0,0.0,1399.0,0.0,1399.0,680.0,719.0
ITEM-528776,ORD-2025-116181,PROD-1194,1,113.92,27.5,0.15,113.92,17.09,96.83,27.5,69.33
ITEM-528777,ORD-2025-116182,PROD-1043,2,1886.82,897.0,0.15,3773.64,566.05,3207.59,1794.0,1413.59
ITEM-528778,ORD-2025-116182,PROD-1111,2,119.0,40.0,0.0,238.0,0.0,238.0,80.0,158.0
ITEM-528779,ORD-2025-116182,PROD-1312,1,124.6,36.25,0.0,124.6,0.0,124.6,36.25,88.35
ITEM-528780,ORD-2025-116183,PROD-1101,1,179.0,65.0,,179.0,35.8,143.2,65.0,78.2
ITEM-528781,ORD-2025-116183,PROD-1150,3,49.0,16.0,0.0,147.0,0.0,147.0,48.0,99.0
ITEM-528782,ORD-2025-116183,PROD-1118,2,189.0,70.0,0.2,378.0,75.6,302.4,140.0,162.4
ITEM-528783,ORD-2025-116184,PROD-1472,1,96.6,29.0,0.0,96.6,0.0,96.6,29.0,67.6
ITEM-528784,ORD-2025-116185,PROD-1155,1,116.82,43.7,0.05,116.82,5.84,110.98,43.7,67.28
ITEM-528785,ORD-2025-116186,PROD-1385,1,39.0,12.0,0.1,39.0,3.9,35.1,12.0,23.1
ITEM-528786,ORD-2025-116187,PROD-1460,1,26.68,8.1,0.15,26.68,4.0,22.68,8.1,14.58
