payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY-715435,ORD-2025-115435,2025-11-26,Apple Pay,Success,3257.29
PAY-715436,ORD-2025-115436,2025-11-25,BNPL,Success,339.49
PAY-715437,ORD-2025-115437,2025-11-26,Debit Card,Success,1103.08
PAY-715438,ORD-2025-115438,2025-11-25,Credit Card,Refunded,834.45
PAY-715439,ORD-2025-115439,2025-11-26,Debit Card,Success,159.64
PAY-715440,ORD-2025-115440,2025-11-25,Debit Card,Success,208.16
PAY-715441,ORD-2025-115441,2025-11-25,Credit Card,Success,215.09
PAY-715442,ORD-2025-115442,2025-11-25,PayPal,Success,186.24
PAY-715443,ORD-2025-115443,2025-11-25,Credit Card,Success,113.21
PAY-715444,ORD-2025-115444,2025-11-25,Apple Pay,Success,216.09
PAY-715445,ORD-2025-115445,2025-11-25,PayPal,Success,85.04
PAY-715446,ORD-2025-115446,2025-11-25,Credit Card,Success,145.11
PAY-715447,ORD-2025-115447,2025-11-25,Credit Card,Success,130.99
PAY-715448,ORD-2025-115448,2025-11-25,BNPL,Success,132.1
PAY-715449,ORD-2025-115449,2025-11-25,Debit Card,Success,51.99
PAY-715450,ORD-2025-115450,2025-11-25,Apple Pay,Success,30.05
PAY-715451,ORD-2025-115451,2025-11-26,Debit Card,Success,137.08
PAY-715452,ORD-2025-115452,2025-11-25,Credit Card,Success,834.07
PAY-715453,ORD-2025-115453,2025-11-25,Apple Pay,Failed,843.39
PAY-715454,ORD-2025-115454,2025-11-26,Credit Card,Success,336.29
PAY-715455,ORD-2025-115455,2025-11-25,BNPL,Success,662.9
PAY-715456,ORD-2025-115456,2025-11-25,Credit Card,Success,670.47
PAY-715457,ORD-2025-115457,2025-11-25,Debit Card,Success,281.11
PAY-715458,ORD-2025-115458,2025-11-26,PayPal,Success,644.88
PAY-715459,ORD-2025-115459,2025-11-26,Credit Card,Success,2192.46
PAY-715460,ORD-2025-115460,2025-11-25,PayPal,Success,154.96
PAY-715461,ORD-2025-115461,2025-11-25,Debit Card,Success,262.98
PAY-715462,ORD-2025-115462,2025-11-25,PayPal,Success,185.74
PAY-715463,ORD-2025-115463,2025-11-25,Credit Card,Success,541.95
PAY-715464,ORD-2025-115464,2025-11-26,Debit Card,Success,42.99
PAY-715465,ORD-2025-115465,2025-11-26,Credit Card,Success,96.06
PAY-715466,ORD-2025-115466,2025-11-26,Credit Card,Success,349.0
PAY-715467,ORD-2025-115467,2025-11-26,Debit Card,Success,74.89
PAY-715468,ORD-2025-115468,2025-11-27,Debit Card,Success,319.14
PAY-715469,ORD-2025-115469,2025-11-27,Debit Card,Success,146.49
PAY-715470,ORD-2025-115470,2025-11-26,PayPal,Success,1730.92
PAY-715471,ORD-2025-115471,2025-11-26,Apple Pay,Success,475.95
PAY-715472,ORD-2025-115472,2025-11-26,Debit Card,Success,55.59
PAY-715473,ORD-2025-115473,2025-11-26,BNPL,Success,1294.19
PAY-715474,ORD-2025-115474,2025-11-27,Apple Pay,Success,50.59
PAY-715475,ORD-2025-115475,2025-11-27,Debit Card,Success,492.19
PAY-715476,ORD-2025-115476,2025-11-26,Credit Card,Success,55.79
PAY-715477,ORD-2025-115477,2025-11-26,BNPL,Success,60.31
PAY-715478,ORD-2025-115478,2025-11-27,Debit Card,Success,104.59
PAY-715479,ORD-2025-115479,2025-11-27,PayPal,Success,713.71
PAY-715480,ORD-2025-115480,2025-11-26,PayPal,Success,1318.87
PAY-715481,ORD-2025-115481,2025-11-27,Credit Card,Success,88.29
PAY-715482,ORD-2025-115482,2025-11-26,Debit Card,Success,91.24
PAY-715483,ORD-2025-115483,2025-11-26,PayPal,Success,39.99
PAY-715484,ORD-2025-115484,2025-11-26,Credit Card,Success,44.8
PAY-715485,ORD-2025-115485,2025-11-27,Credit Card,Success,18.0
PAY-715486,ORD-2025-115486,2025-11-27,Credit Card,Success,126.28
PAY-715487,ORD-2025-115487,2025-11-26,Debit Card,Success,25.89
PAY-715488,ORD-2025-115488,2025-11-26,Debit Card,Success,7992.4
PAY-715489,ORD-2025-115489,2025-11-26,Credit Card,Refunded,480.39
PAY-715490,ORD-2025-115490,2025-11-26,PayPal,Success,2320.11
PAY-715491,ORD-2025-115491,2025-11-26,Credit Card,Success,394.11
PAY-715492,ORD-2025-115492,2025-11-27,Credit Card,Success,328.6
PAY-715493,ORD-2025-115493,2025-11-26,Apple Pay,Success,208.91
PAY-715494,ORD-2025-115494,2025-11-27,Debit Card,Success,45.71
PAY-715495,ORD-2025-115495,2025-11-26,Credit Card,Success,68.99
PAY-715496,ORD-2025-115496,2025-11-27,PayPal,Success,61.31
PAY-715497,ORD-2025-115497,2025-11-26,Apple Pay,Success,600.49
PAY-715498,ORD-2025-115498,2025-11-26,PayPal,Success,1224.04
PAY-715499,ORD-2025-115499,2025-11-26,Credit Card,Refunded,411.75
PAY-715500,ORD-2025-115500,2025-11-27,Credit Card,Success,131.64
PAY-715501,ORD-2025-115501,2025-11-27,Credit Card,Success,207.29
PAY-715502,ORD-2025-115502,2025-11-27,Credit Card,Failed,116.82
PAY-715503,ORD-2025-115503,2025-11-26,PayPal,Success,183.08
PAY-715504,ORD-2025-115504,2025-11-27,Apple Pay,Success,860.62
PAY-715505,ORD-2025-115505,2025-11-27,Credit Card,Refunded,1029.07
PAY-715506,ORD-2025-115506,2025-11-27,Credit Card,Success,1493.73
PAY-715507,ORD-2025-115507,2025-11-27,Apple Pay,Success,512.57
PAY-715508,ORD-2025-115508,2025-11-27,Debit Card,Success,450.54
PAY-715509,ORD-2025-115509,2025-11-27,PayPal,Success,177.04
PAY-715510,ORD-2025-115510,2025-11-27,Debit Card,Success,72.14
PAY-715511,ORD-2025-115511,2025-11-28,PayPal,Success,187.86
PAY-715512,ORD-2025-115512,2025-11-28,Credit Card,Success,64.09
PAY-715513,ORD-2025-115513,2025-11-28,Credit Card,Success,951.89
PAY-715514,ORD-2025-115514,2025-11-28,Credit Card,Success,405.94
PAY-715515,ORD-2025-115515,2025-11-27,Credit Card,Success,634.77
PAY-715516,ORD-2025-115516,2025-11-27,PayPal,Success,80.49
PAY-715517,ORD-2025-115517,2025-11-27,PayPal,Success,2100.46
PAY-715518,ORD-2025-115518,2025-11-27,Credit Card,Success,78.68
PAY-715519,ORD-2025-115519,2025-11-27,Debit Card,Success,108.99
PAY-715520,ORD-2025-115520,2025-11-27,PayPal,Success,1766.17
PAY-715521,ORD-2025-115521,2025-11-28,Credit Card,Success,360.83
PAY-715522,ORD-2025-115522,2025-11-28,Credit Card,Refunded,405.0
PAY-715523,ORD-2025-115523,2025-11-27,PayPal,Success,90.09
PAY-715524,ORD-2025-115524,2025-11-27,Credit Card,Success,304.04
PAY-715525,ORD-2025-115525,2025-11-27,Apple Pay,Success,936.99
PAY-715526,ORD-2025-115526,2025-11-27,PayPal,Success,643.01
PAY-715527,ORD-2025-115527,2025-11-27,Debit Card,Success,288.2
PAY-715528,ORD-2025-115528,2025-11-27,PayPal,Refunded,84.99
PAY-715529,ORD-2025-115529,2025-11-28,Credit Card,Success,238.64
PAY-715530,ORD-2025-115530,2025-11-27,PayPal,Success,448.72
PAY-715531,ORD-2025-115531,2025-11-28,PayPal,Success,295.63
PAY-715532,ORD-2025-115532,2025-11-27,BNPL,Success,2061.19
PAY-715533,ORD-2025-115533,2025-11-27,Credit Card,Success,263.15
PAY-715534,ORD-2025-115534,2025-11-28,Credit Card,Success,3768.33
PAY-715535,ORD-2025-115535,2025-11-27,Credit Card,Failed,378.68
PAY-715536,ORD-2025-115536,2025-11-27,Debit Card,Success,194.59
PAY-715537,ORD-2025-115537,2025-11-27,Credit Card,Success,474.08
PAY-715538,ORD-2025-115538,2025-11-27,Debit Card,Success,1175.74
PAY-715539,ORD-2025-115539,2025-11-27,Credit Card,Refunded,460.49
PAY-715540,ORD-2025-115540,2025-11-28,Apple Pay,Success,216.23
PAY-715541,ORD-2025-115541,2025-11-28,Credit Card,Success,587.91
PAY-715542,ORD-2025-115542,2025-11-28,Credit Card,Success,138.99
PAY-715543,ORD-2025-115543,2025-11-27,Credit Card,Success,2702.07
PAY-715544,ORD-2025-115544,2025-11-27,Credit Card,Success,373.77
PAY-715545,ORD-2025-115545,2025-11-27,Credit Card,Success,140.14
PAY-715546,ORD-2025-115546,2025-11-27,Debit Card,Success,211.29
PAY-715547,ORD-2025-115547,2025-11-27,PayPal,Success,213.11
PAY-715548,ORD-2025-115548,2025-11-28,Credit Card,Success,207.57
PAY-715549,ORD-2025-115549,2025-11-27,Debit Card,Success,2798.0
PAY-715550,ORD-2025-115550,2025-11-28,Credit Card,Success,881.79
PAY-715551,ORD-2025-115551,2025-11-28,PayPal,Success,179.0
PAY-715552,ORD-2025-115552,2025-11-28,BNPL,Success,196.24
PAY-715553,ORD-2025-115553,2025-11-27,Apple Pay,Success,1521.18
PAY-715554,ORD-2025-115554,2025-11-27,Debit Card,Success,76.09
PAY-715555,ORD-2025-115555,2025-11-27,Credit Card,Success,21.53
PAY-715556,ORD-2025-115556,2025-11-27,Credit Card,Success,237.96
PAY-715557,ORD-2025-115557,2025-11-27,Apple Pay,Success,43.31
PAY-715558,ORD-2025-115558,2025-11-27,Credit Card,Success,183.99
PAY-715559,ORD-2025-115559,2025-11-29,BNPL,Success,637.23
PAY-715560,ORD-2025-115560,2025-11-29,Credit Card,Success,2876.4
PAY-715561,ORD-2025-115561,2025-11-29,Credit Card,Success,61.64
PAY-715562,ORD-2025-115562,2025-11-28,Credit Card,Success,834.19
PAY-715563,ORD-2025-115563,2025-11-29,Credit Card,Success,252.24
PAY-715564,ORD-2025-115564,2025-11-28,Credit Card,Success,596.18
PAY-715565,ORD-2025-115565,2025-11-28,Apple Pay,Success,591.67
PAY-715566,ORD-2025-115566,2025-11-29,Credit Card,Success,497.65
PAY-715567,ORD-2025-115567,2025-11-29,Credit Card,Success,44.77
PAY-715568,ORD-2025-115568,2025-11-28,PayPal,Success,271.79
PAY-715569,ORD-2025-115569,2025-11-28,PayPal,Success,1259.99
PAY-715570,ORD-2025-115570,2025-11-29,PayPal,Success,465.54
PAY-715571,ORD-2025-115571,2025-11-28,PayPal,Success,1210.0
PAY-715572,ORD-2025-115572,2025-11-29,Credit Card,Success,67.99
PAY-715573,ORD-2025-115573,2025-11-29,Credit Card,Success,94.79
PAY-715574,ORD-2025-115574,2025-11-28,Debit Card,Success,365.04
PAY-715575,ORD-2025-115575,2025-11-29,Debit Card,Success,1295.54
PAY-715576,ORD-2025-115576,2025-11-28,Credit Card,Success,419.09
PAY-715577,ORD-2025-115577,2025-11-28,PayPal,Success,444.45
PAY-715578,ORD-2025-115578,2025-11-28,Credit Card,Success,131.85
PAY-715579,ORD-2025-115579,2025-11-28,Credit Card,Success,110.29
PAY-715580,ORD-2025-115580,2025-11-28,Credit Card,Success,39.49
PAY-715581,ORD-2025-115581,2025-11-28,Apple Pay,Success,327.14
PAY-715582,ORD-2025-115582,2025-11-29,Credit Card,Success,70.4
PAY-715583,ORD-2025-115583,2025-11-28,PayPal,Success,306.39
PAY-715584,ORD-2025-115584,2025-11-28,Debit Card,Success,575.29
PAY-715585,ORD-2025-115585,2025-11-28,Credit Card,Success,119.26
PAY-715586,ORD-2025-115586,2025-11-28,Credit Card,Success,346.75
PAY-715587,ORD-2025-115587,2025-11-28,Credit Card,Success,30.34
PAY-715588,ORD-2025-115588,2025-11-28,Credit Card,Success,212.0
PAY-715589,ORD-2025-115589,2025-11-29,Credit Card,Success,501.02
PAY-715590,ORD-2025-115590,2025-11-28,BNPL,Success,79.02
PAY-715591,ORD-2025-115591,2025-11-29,PayPal,Success,388.23
PAY-715592,ORD-2025-115592,2025-11-28,Apple Pay,Success,43.2
PAY-715593,ORD-2025-115593,2025-11-29,Credit Card,Success,167.99
PAY-715594,ORD-2025-115594,2025-11-29,Credit Card,Success,894.88
PAY-715595,ORD-2025-115595,2025-11-29,PayPal,Success,495.17
PAY-715596,ORD-2025-115596,2025-11-29,PayPal,Success,118.0
PAY-715597,ORD-2025-115597,2025-11-29,Credit Card,Success,61.74
PAY-715598,ORD-2025-115598,2025-11-30,Debit Card,Refunded,252.99
PAY-715599,ORD-2025-115599,2025-11-30,BNPL,Refunded,849.6
PAY-715600,ORD-2025-115600,2025-11-29,Credit Card,Success,160.81
PAY-715601,ORD-2025-115601,2025-11-29,Debit Card,Success,231.75
PAY-715602,ORD-2025-115602,2025-11-29,Credit Card,Success,21.75
PAY-715603,ORD-2025-115603,2025-11-29,Debit Card,Success,5204.86
PAY-715604,ORD-2025-115604,2025-11-29,Credit Card,Refunded,372.46
PAY-715605,ORD-2025-115605,2025-11-29,PayPal,Success,182.24
PAY-715606,ORD-2025-115606,2025-11-29,BNPL,Success,345.0
PAY-715607,ORD-2025-115607,2025-11-29,PayPal,Success,143.13
PAY-715608,ORD-2025-115608,2025-11-29,Apple Pay,Success,335.39
PAY-715609,ORD-2025-115609,2025-11-30,Debit Card,Success,476.14
PAY-715610,ORD-2025-115610,2025-11-30,Credit Card,Success,330.67
PAY-715611,ORD-2025-115611,2025-11-29,Debit Card,Success,125.79
PAY-715612,ORD-2025-115612,2025-11-30,Credit Card,Refunded,341.99
PAY-715613,ORD-2025-115613,2025-11-29,Credit Card,Success,3766.24
PAY-715614,ORD-2025-115614,2025-11-29,Apple Pay,Success,858.13
PAY-715615,ORD-2025-115615,2025-11-29,Credit Card,Success,75.79
PAY-715616,ORD-2025-115616,2025-11-29,BNPL,Success,180.12
PAY-715617,ORD-2025-115617,2025-11-29,Credit Card,Success,365.61
PAY-715618,ORD-2025-115618,2025-11-29,Debit Card,Success,430.99
PAY-715619,ORD-2025-115619,2025-11-29,Credit Card,Success,2162.96
PAY-715620,ORD-2025-115620,2025-11-29,PayPal,Refunded,118.04
PAY-715621,ORD-2025-115621,2025-11-29,Credit Card,Success,136.67
PAY-715622,ORD-2025-115622,2025-11-30,Credit Card,Success,230.03
PAY-715623,ORD-2025-115623,2025-11-29,Credit Card,Failed,454.24
PAY-715624,ORD-2025-115624,2025-11-29,PayPal,Success,534.14
PAY-715625,ORD-2025-115625,2025-11-29,Apple Pay,Success,721.19
PAY-715626,ORD-2025-115626,2025-11-29,Credit Card,Success,243.99
PAY-715627,ORD-2025-115627,2025-11-29,Credit Card,Success,231.19
PAY-715628,ORD-2025-115628,2025-11-29,Credit Card,Success,343.92
PAY-715629,ORD-2025-115629,2025-11-30,Credit Card,Success,676.59
PAY-715630,ORD-2025-115630,2025-11-29,PayPal,Success,67.99
PAY-715631,ORD-2025-115631,2025-11-29,Credit Card,Failed,704.07
PAY-715632,ORD-2025-115632,2025-11-29,Credit Card,Success,98.99
PAY-715633,ORD-2025-115633,2025-11-29,Debit Card,Success,1026.77
PAY-715634,ORD-2025-115634,2025-11-29,Credit Card,Success,62.07
PAY-715635,ORD-2025-115635,2025-11-30,Credit Card,Success,617.99
PAY-715636,ORD-2025-115636,2025-11-30,Credit Card,Success,115.19
PAY-715637,ORD-2025-115637,2025-11-29,Credit Card,Success,1595.48
PAY-715638,ORD-2025-115638,2025-11-29,Credit Card,Success,103.99
PAY-715639,ORD-2025-115639,2025-11-29,PayPal,Success,167.99
PAY-715640,ORD-2025-115640,2025-11-29,BNPL,Success,459.73
PAY-715641,ORD-2025-115641,2025-11-30,PayPal,Success,272.0
PAY-715642,ORD-2025-115642,2025-12-01,Credit Card,Success,858.0
PAY-715643,ORD-2025-115643,2025-11-30,Apple Pay,Success,259.59
PAY-715644,ORD-2025-115644,2025-11-30,Apple Pay,Success,426.34
PAY-715645,ORD-2025-115645,2025-11-30,PayPal,Success,867.66
PAY-715646,ORD-2025-115646,2025-11-30,Credit Card,Success,55.3
PAY-715647,ORD-2025-115647,2025-11-30,Credit Card,Success,1917.09
PAY-715648,ORD-2025-115648,2025-11-30,Credit Card,Success,453.45
PAY-715649,ORD-2025-115649,2025-12-01,PayPal,Success,469.0
PAY-715650,ORD-2025-115650,2025-11-30,Credit Card,Success,361.11
PAY-715651,ORD-2025-115651,2025-11-30,PayPal,Success,199.07
PAY-715652,ORD-2025-115652,2025-11-30,Debit Card,Success,62.09
PAY-715653,ORD-2025-115653,2025-11-30,PayPal,Success,54.89
PAY-715654,ORD-2025-115654,2025-11-30,PayPal,Success,202.59
PAY-715655,ORD-2025-115655,2025-11-30,Credit Card,Success,230.04
PAY-715656,ORD-2025-115656,2025-11-30,Credit Card,Success,110.11
PAY-715657,ORD-2025-115657,2025-11-30,Debit Card,Success,255.19
PAY-715658,ORD-2025-115658,2025-11-30,Apple Pay,Success,226.88
PAY-715659,ORD-2025-115659,2025-12-01,Credit Card,Success,166.6
PAY-715660,ORD-2025-115660,2025-11-30,BNPL,Success,1089.8
PAY-715661,ORD-2025-115661,2025-11-30,PayPal,Success,68.19
PAY-715662,ORD-2025-115662,2025-11-30,Credit Card,Success,443.73
PAY-715663,ORD-2025-115663,2025-12-01,Debit Card,Failed,125.37
PAY-715664,ORD-2025-115664,2025-11-30,Debit Card,Success,231.68
PAY-715665,ORD-2025-115665,2025-11-30,PayPal,Success,1565.59
PAY-715666,ORD-2025-115666,2025-11-30,Debit Card,Success,125.39
PAY-715667,ORD-2025-115667,2025-11-30,Credit Card,Success,18.0
PAY-715668,ORD-2025-115668,2025-11-30,PayPal,Success,36.09
PAY-715669,ORD-2025-115669,2025-11-30,Debit Card,Success,586.17
PAY-715670,ORD-2025-115670,2025-11-30,Credit Card,Success,568.99
PAY-715671,ORD-2025-115671,2025-11-30,Credit Card,Success,270.87
PAY-715672,ORD-2025-115672,2025-11-30,Credit Card,Success,269.1
PAY-715673,ORD-2025-115673,2025-11-30,BNPL,Success,124.99
PAY-715674,ORD-2025-115674,2025-11-30,Credit Card,Success,396.19
PAY-715675,ORD-2025-115675,2025-11-30,Debit Card,Success,219.74
PAY-715676,ORD-2025-115676,2025-12-01,Credit Card,Success,917.61
PAY-715677,ORD-2025-115677,2025-12-01,Credit Card,Success,59.09
PAY-715678,ORD-2025-115678,2025-12-01,BNPL,Success,1953.24
PAY-715679,ORD-2025-115679,2025-12-01,PayPal,Success,148.08
PAY-715680,ORD-2025-115680,2025-12-02,BNPL,Success,1419.81
PAY-715681,ORD-2025-115681,2025-12-01,Debit Card,Success,582.6
PAY-715682,ORD-2025-115682,2025-12-02,PayPal,Refunded,101.15
PAY-715683,ORD-2025-115683,2025-12-01,Debit Card,Success,866.69
PAY-715684,ORD-2025-115684,2025-12-01,Credit Card,Success,134.19
PAY-715685,ORD-2025-115685,2025-12-01,Credit Card,Success,307.92
PAY-715686,ORD-2025-115686,2025-12-01,Credit Card,Refunded,1263.59
PAY-715687,ORD-2025-115687,2025-12-01,BNPL,Success,46.7
PAY-715688,ORD-2025-115688,2025-12-01,BNPL,Success,74.57
PAY-715689,ORD-2025-115689,2025-12-01,Credit Card,Success,868.09
PAY-715690,ORD-2025-115690,2025-12-01,Debit Card,Success,28.0
PAY-715691,ORD-2025-115691,2025-12-01,PayPal,Success,104.99
PAY-715692,ORD-2025-115692,2025-12-02,Credit Card,Success,193.99
PAY-715693,ORD-2025-115693,2025-12-01,Credit Card,Success,114.74
PAY-715694,ORD-2025-115694,2025-12-01,PayPal,Failed,811.92
PAY-715695,ORD-2025-115695,2025-12-02,BNPL,Success,374.09
PAY-715696,ORD-2025-115696,2025-12-02,Credit Card,Failed,125.19
PAY-715697,ORD-2025-115697,2025-12-01,Debit Card,Success,40.87
PAY-715698,ORD-2025-115698,2025-12-01,Credit Card,Success,148.99
PAY-715699,ORD-2025-115699,2025-12-01,Credit Card,Success,19.6
PAY-715700,ORD-2025-115700,2025-12-01,Credit Card,Success,259.59
PAY-715701,ORD-2025-115701,2025-12-01,Debit Card,Success,331.1
PAY-715702,ORD-2025-115702,2025-12-01,Credit Card,Success,56.58
PAY-715703,ORD-2025-115703,2025-12-01,Credit Card,Success,295.99
PAY-715704,ORD-2025-115704,2025-12-01,Debit Card,Success,104.99
PAY-715705,ORD-2025-115705,2025-12-01,Credit Card,Success,642.66
PAY-715706,ORD-2025-115706,2025-12-02,Credit Card,Success,74.99
PAY-715707,ORD-2025-115707,2025-12-02,PayPal,Success,2277.31
PAY-715708,ORD-2025-115708,2025-12-02,PayPal,Success,24.65
PAY-715709,ORD-2025-115709,2025-12-02,Apple Pay,Success,195.56
PAY-715710,ORD-2025-115710,2025-12-02,Credit Card,Success,109.49
PAY-715711,ORD-2025-115711,2025-12-02,Debit Card,Success,501.83
PAY-715712,ORD-2025-115712,2025-12-02,Credit Card,Success,207.58
PAY-715713,ORD-2025-115713,2025-12-02,PayPal,Success,767.39
PAY-715714,ORD-2025-115714,2025-12-03,Debit Card,Success,1293.33
PAY-715715,ORD-2025-115715,2025-12-02,Debit Card,Success,149.0
PAY-715716,ORD-2025-115716,2025-12-02,Debit Card,Success,6790.47
PAY-715717,ORD-2025-115717,2025-12-02,BNPL,Success,526.87
PAY-715718,ORD-2025-115718,2025-12-02,PayPal,Success,1037.63
PAY-715719,ORD-2025-115719,2025-12-03,Credit Card,Success,34.99
PAY-715720,ORD-2025-115720,2025-12-02,BNPL,Success,254.15
PAY-715721,ORD-2025-115721,2025-12-02,Apple Pay,Success,46.92
PAY-715722,ORD-2025-115722,2025-12-02,Credit Card,Success,1199.0
PAY-715723,ORD-2025-115723,2025-12-03,Credit Card,Success,128.14
PAY-715724,ORD-2025-115724,2025-12-02,PayPal,Success,1442.72
PAY-715725,ORD-2025-115725,2025-12-03,Apple Pay,Failed,162.99
PAY-715726,ORD-2025-115726,2025-12-02,Apple Pay,Success,138.36
PAY-715727,ORD-2025-115727,2025-12-02,PayPal,Success,267.99
PAY-715728,ORD-2025-115728,2025-12-02,Apple Pay,Success,313.04
PAY-715729,ORD-2025-115729,2025-12-03,PayPal,Success,44.43
PAY-715730,ORD-2025-115730,2025-12-03,Credit Card,Success,313.95
PAY-715731,ORD-2025-115731,2025-12-02,Debit Card,Success,117.19
PAY-715732,ORD-2025-115732,2025-12-03,Apple Pay,Success,148.59
PAY-715733,ORD-2025-115733,2025-12-03,PayPal,Success,264.11
PAY-715734,ORD-2025-115734,2025-12-02,Debit Card,Success,249.38
PAY-715735,ORD-2025-115735,2025-12-02,Debit Card,Success,463.9
PAY-715736,ORD-2025-115736,2025-12-02,Debit Card,Success,107.1
PAY-715737,ORD-2025-115737,2025-12-02,Credit Card,Refunded,208.99
PAY-715738,ORD-2025-115738,2025-12-02,Credit Card,Refunded,484.14
PAY-715739,ORD-2025-115739,2025-12-02,Debit Card,Success,147.0
PAY-715740,ORD-2025-115740,2025-12-02,Debit Card,Success,143.59
PAY-715741,ORD-2025-115741,2025-12-02,Credit Card,Success,51.99
PAY-715742,ORD-2025-115742,2025-12-02,Debit Card,Success,128.99
PAY-715743,ORD-2025-115743,2025-12-02,Credit Card,Success,538.18
PAY-715744,ORD-2025-115744,2025-12-02,Credit Card,Success,483.99
PAY-715745,ORD-2025-115745,2025-12-03,Apple Pay,Success,113.99
PAY-715746,ORD-2025-115746,2025-12-03,BNPL,Success,1810.39
PAY-715747,ORD-2025-115747,2025-12-03,Credit Card,Success,42.0
PAY-715748,ORD-2025-115748,2025-12-03,Apple Pay,Success,112.1
PAY-715749,ORD-2025-115749,2025-12-03,Apple Pay,Success,367.99
PAY-715750,ORD-2025-115750,2025-12-04,Credit Card,Success,495.14
PAY-715751,ORD-2025-115751,2025-12-03,Credit Card,Success,135.42
PAY-715752,ORD-2025-115752,2025-12-03,Credit Card,Success,49.99
PAY-715753,ORD-2025-115753,2025-12-03,Credit Card,Success,159.6
PAY-715754,ORD-2025-115754,2025-12-03,PayPal,Success,196.06
PAY-715755,ORD-2025-115755,2025-12-03,Debit Card,Success,898.85
PAY-715756,ORD-2025-115756,2025-12-04,Credit Card,Success,205.89
PAY-715757,ORD-2025-115757,2025-12-03,Apple Pay,Success,134.74
PAY-715758,ORD-2025-115758,2025-12-04,Apple Pay,Success,238.06
PAY-715759,ORD-2025-115759,2025-12-04,Apple Pay,Success,129.99
PAY-715760,ORD-2025-115760,2025-12-03,Credit Card,Success,147.49
PAY-715761,ORD-2025-115761,2025-12-03,Debit Card,Success,542.67
PAY-715762,ORD-2025-115762,2025-12-03,PayPal,Success,952.54
PAY-715763,ORD-2025-115763,2025-12-04,PayPal,Success,1174.95
PAY-715764,ORD-2025-115764,2025-12-03,Credit Card,Success,149.0
PAY-715765,ORD-2025-115765,2025-12-03,Apple Pay,Success,76.74
PAY-715766,ORD-2025-115766,2025-12-03,Debit Card,Success,2780.79
PAY-715767,ORD-2025-115767,2025-12-03,PayPal,Refunded,410.2
PAY-715768,ORD-2025-115768,2025-12-04,Debit Card,Success,1042.71
PAY-715769,ORD-2025-115769,2025-12-03,Credit Card,Success,151.99
PAY-715770,ORD-2025-115770,2025-12-03,Credit Card,Success,3645.94
PAY-715771,ORD-2025-115771,2025-12-03,Credit Card,Success,74.59
PAY-715772,ORD-2025-115772,2025-12-03,Apple Pay,Success,326.38
